Otu2200	d:Fungi(1.0000)	+	d:Fungi
Otu2197	d:Fungi(1.0000),p:Ascomycota(0.9600),c:Lecanoromycetes(0.9600),o:Lecanorales(0.9600),f:Ramalinaceae(0.9600),g:Bacidia(0.9200),s:Bacidia_chloroticula_SH026961.07FU(0.0500)	+	d:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidia
Otu2199	d:Fungi(1.0000),p:Ascomycota(0.9900),c:Dothideomycetes(0.9800),o:Pleosporales(0.9800),f:Leptosphaeriaceae(0.9800),g:Leptosphaeria(0.9800),s:Leptosphaeria_maculans_SH217286.07FU(0.9800)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Leptosphaeriaceae,g:Leptosphaeria,s:Leptosphaeria_maculans_SH217286.07FU
Otu2190	d:Fungi(1.0000),p:Ascomycota(0.9400),c:Leotiomycetes(0.9400),o:Helotiales(0.9400),f:Helotiales_fam_Incertae_sedis(0.5000),g:Chalara(0.4800),s:Calycina_ellisii_SH220077.07FU(0.1600)	+	d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
Otu2198	d:Fungi(1.0000),p:Basidiomycota(0.6700),c:Tremellomycetes(0.6600),o:Tremellales(0.6600),f:Bulleribasidiaceae(0.6600),g:Dioszegia(0.6600),s:Dioszegia_hungarica_SH182099.07FU(0.6500)	+	d:Fungi
Otu2201	d:Rhizaria(0.9800),p:Cercozoa(0.9800),c:Agaricomycetes(0.0100),o:Agaricales(0.0100),f:Cortinariaceae(0.0100),g:Cortinarius(0.0100),s:Cortinarius_glaucopus_SH521545.07FU(0.0100)	+	d:Rhizaria,p:Cercozoa
Otu2207	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Polyporales(1.0000),f:Coriolaceae(1.0000),g:Trametes(1.0000),s:Trametes_trogii_SH188259.07FU(1.0000)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Coriolaceae,g:Trametes,s:Trametes_trogii_SH188259.07FU
Otu2208	d:Fungi(0.9100),p:Ascomycota(0.2800),c:Saccharomycetes(0.1200),o:Saccharomycetales(0.1200),f:Saccharomycetales_fam_Incertae_sedis(0.0400),g:Lobulomyces(0.0400),s:Smittium_morbosum_SH471714.07FU(0.0300)	+	d:Fungi
Otu2206	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Exobasidiomycetes(1.0000),o:Entylomatales(1.0000)	+	d:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Entylomatales
Otu2212	d:Fungi(1.0000),p:Ascomycota(0.2900),c:Eurotiomycetes(0.2400),o:Chaetothyriales(0.2400),f:Herpotrichiellaceae(0.2400),g:Coniosporium(0.2400),s:Coniosporium_apollinis_SH186600.07FU(0.0800)	+	d:Fungi
Otu2205	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Hypocreales(1.0000),f:Hypocreales_fam_Incertae_sedis(1.0000),g:Acremonium(1.0000)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreales_fam_Incertae_sedis,g:Acremonium
Otu2213	d:Fungi(1.0000),p:Ascomycota(0.7900),c:Eurotiomycetes(0.2900),o:Chaetothyriales(0.1800),f:Symbiotaphrinaceae(0.0700),g:Symbiotaphrina(0.0700),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0400)	+	d:Fungi
Otu2202	d:Fungi(1.0000),p:Chytridiomycota(0.5800),c:Agaricomycetes(0.0900),o:Mortierellales(0.0400),f:Mortierellaceae(0.0300),g:Mortierella(0.0300),s:Synchytrium_cupulatum_SH009047.07FU(0.0200)	+	d:Fungi
Otu2210	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Lecanoromycetes(1.0000),o:Caliciales(1.0000),f:Physciaceae(1.0000),g:Phaeophyscia(1.0000),s:Phaeophyscia_orbicularis_SH204097.07FU(0.8300)	+	d:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Caliciales,f:Physciaceae,g:Phaeophyscia,s:Phaeophyscia_orbicularis_SH204097.07FU
Otu2204	d:Fungi(1.0000),p:Basidiomycota(0.2100),c:Tremellomycetes(0.2100),o:Tremellales(0.2100),f:Bulleraceae(0.1600),g:Bullera(0.1600),s:Bullera_crocea_SH209709.07FU(0.1600)	+	d:Fungi
Otu2214	d:Fungi(0.9900),p:Chytridiomycota(0.4300),c:Synchytriomycetes(0.1900),o:Synchytriales(0.1900),f:Synchytriaceae(0.1900),g:Synchytrium(0.1900),s:Synchytrium_papillatum_SH487289.07FU(0.1000)	+	d:Fungi
Otu2203	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Leotiomycetes(1.0000),o:Helotiales(1.0000),f:Helotiaceae(1.0000),g:Articulospora(1.0000)	+	d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Articulospora
Otu2215	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Tremellomycetes(0.0400),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu2217	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Lecanoromycetes(1.0000),o:Lecanorales(1.0000),f:Pilocarpaceae(1.0000),g:Fellhanera(1.0000),s:Fellhanera_bouteillei_SH198915.07FU(0.9900)	+	d:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Pilocarpaceae,g:Fellhanera,s:Fellhanera_bouteillei_SH198915.07FU
Otu2211	d:Fungi(1.0000),p:Chytridiomycota(0.1100),c:Agaricomycetes(0.0900),o:Agaricales(0.0700),f:Tricholomataceae(0.0100),g:Cortinarius(0.0100),s:Cortinarius_trivialis_SH494019.07FU(0.0100)	+	d:Fungi
Otu2220	d:Fungi(0.9000),p:Ascomycota(0.6900),c:Saccharomycetes(0.4900),o:Saccharomycetales(0.4900),f:Mycosphaerellaceae(0.0400),g:Stenella(0.0400),s:Stenella_araguata_SH631423.07FU(0.0400)	+	d:Fungi
Otu2219	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Orbiliomycetes(1.0000),o:Orbiliales(1.0000),f:Orbiliaceae(1.0000),g:Dactylella(0.4300),s:Dactylella_arnaudii_SH192772.07FU(0.4300)	+	d:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae
Otu2224	d:Fungi(1.0000),p:Chytridiomycota(1.0000),c:Spizellomycetes(1.0000),o:Spizellomycetales(1.0000),f:Powellomycetaceae(1.0000),g:Powellomyces(1.0000)	+	d:Fungi,p:Chytridiomycota,c:Spizellomycetes,o:Spizellomycetales,f:Powellomycetaceae,g:Powellomyces
Otu2223	d:Fungi(1.0000),p:Ascomycota(0.7600),c:Eurotiomycetes(0.4300),o:Verrucariales(0.4200),f:Verrucariaceae(0.3700),g:Symbiotaphrina(0.1900),s:Symbiotaphrina_kochii_SH021199.07FU(0.1200)	+	d:Fungi
Otu2209	d:Fungi(1.0000),p:Basidiomycota(0.0200),c:Tremellomycetes(0.0200),o:Filobasidiales(0.0200),f:Filobasidiaceae(0.0200),g:Filobasidium(0.0200),s:Filobasidium_chernovii_SH197624.07FU(0.0100)	+	d:Fungi
Otu2228	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Sordariales(1.0000),f:Lasiosphaeriaceae(1.0000)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
Otu2227	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Polyporales(1.0000),f:Steccherinaceae(0.9900),g:Ceriporiopsis(0.9900),s:Ceriporiopsis_gilvescens_SH192449.07FU(0.9900)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Steccherinaceae,g:Ceriporiopsis,s:Ceriporiopsis_gilvescens_SH192449.07FU
Otu2226	d:Fungi(1.0000),p:Ascomycota(0.9900),c:Lecanoromycetes(0.9400),o:Lecanorales(0.9100),f:Ramalinaceae(0.8200),g:Bacidia(0.4900),s:Bacidia_fuscoviridis_SH458232.07FU(0.4900)	+	d:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae
Otu2216	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.9900),o:Tremellales(0.1900),f:Bulleribasidiaceae(0.1800),g:Vishniacozyma(0.1800),s:Vishniacozyma_victoriae_SH181632.07FU(0.1600)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes
Otu2222	d:Fungi(0.7700),p:Cercozoa(0.2300),c:Eurotiomycetes(0.1100),o:Chaetothyriales(0.0600),f:Glomeraceae(0.0500),g:Symbiotaphrina(0.0500),s:Symbiotaphrina_kochii_SH021199.07FU(0.0400)	+	
Otu2229	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Sordariales(1.0000),f:Sordariaceae(1.0000)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae
Otu2221	d:Fungi(1.0000),p:Ascomycota(0.9800),c:Eurotiomycetes(0.8100),o:Verrucariales(0.7900),f:Verrucariaceae(0.7000),g:Verrucaria(0.2700),s:Agonimia_allobata_SH013907.07FU(0.0900)	+	d:Fungi,p:Ascomycota,c:Eurotiomycetes
Otu2218	d:Fungi(1.0000),p:Ascomycota(0.9300),c:Eurotiomycetes(0.5200),o:Verrucariales(0.3000),f:Verrucariaceae(0.2700),g:Staurothele(0.2300),s:Staurothele_frustulenta_SH008640.07FU(0.1900)	+	d:Fungi,p:Ascomycota
Otu2225	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Lophiostomataceae(1.0000),g:Lophiostoma(1.0000)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma
Otu2233	d:Fungi(1.0000),p:Basidiomycota(0.0200),c:Tremellomycetes(0.0200),o:Filobasidiales(0.0200),f:Filobasidiaceae(0.0200),g:Filobasidium(0.0200),s:Filobasidium_chernovii_SH197624.07FU(0.0100)	+	d:Fungi
Otu2231	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Microbotryomycetes(1.0000),o:Microbotryales(1.0000),f:Ustilentylomataceae(1.0000),g:Ustilentyloma(1.0000),s:Ustilentyloma_graminis_SH196361.07FU(0.7800)	+	d:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Microbotryales,f:Ustilentylomataceae,g:Ustilentyloma
Otu2236	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Dothideomycetes(0.6000),o:Pleosporales(0.6000),f:Pleosporales_fam_Incertae_sedis(0.1900),g:Coniothyrina(0.1700),s:Coniothyrina_agaves_SH017462.07FU(0.1700)	+	d:Fungi
Otu2230	d:Fungi(1.0000),p:Ascomycota(0.2000),c:Dothideomycetes(0.2000),o:Pleosporales(0.2000),f:Sporormiaceae(0.1900),g:Preussia(0.1800),s:Preussia_africana_SH184194.07FU(0.0300)	+	d:Fungi
Otu2237	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Psathyrellaceae(1.0000),g:Parasola(1.0000),s:Parasola_conopilus_SH220649.07FU(1.0000)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Parasola,s:Parasola_conopilus_SH220649.07FU
Otu2242	d:Fungi(1.0000),p:Ascomycota(0.9500),c:Eurotiomycetes(0.9500),o:Verrucariales(0.9200),f:Verrucariaceae(0.8800),g:Verrucaria(0.2800),s:Verrucaria_elaeomelaena_SH529435.07FU(0.1000)	+	d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Verrucariales,f:Verrucariaceae
Otu2234	d:Fungi(1.0000),p:Basidiomycota(0.5100),c:Tremellomycetes(0.4900),o:Tremellales(0.4900),f:Bulleraceae(0.4400),g:Bullera(0.4400),s:Bullera_crocea_SH209709.07FU(0.4400)	+	d:Fungi
Otu2232	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.0300),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu2241	d:Fungi(1.0000),p:Ascomycota(0.9900),c:Sordariomycetes(0.9900),o:Sordariales(0.9900),f:Lasiosphaeriaceae(0.9100),g:Cercophora(0.0400)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae
Otu2235	d:Fungi(1.0000),p:Ascomycota(0.8600),c:Dothideomycetes(0.3200),o:Pleosporales(0.3200),f:Cucurbitariaceae(0.2500),g:Pyrenochaeta(0.2500),s:Pyrenochaeta_keratinophila_SH183894.07FU(0.2500)	+	d:Fungi,p:Ascomycota
Otu2240	d:Fungi(1.0000),p:Ascomycota(0.0900),c:Dothideomycetes(0.0900),o:Pleosporales(0.0900),f:Pleosporaceae(0.0900),g:Alternaria(0.0900)	+	d:Fungi
Otu2248	d:Fungi(1.0000),p:Basidiomycota(0.4300),c:Agaricomycetes(0.4200),o:Agaricales(0.3200),f:Amanitaceae(0.0800),g:Amanita(0.0800),s:Amanita_levistriata_SH521443.07FU(0.0200)	+	d:Fungi
Otu2244	d:Fungi(1.0000),p:Chytridiomycota(0.5800),c:Spizellomycetes(0.3000),o:Spizellomycetales(0.3000),f:Synchytriaceae(0.0600),g:Synchytrium(0.0600),s:Synchytrium_collapsum_SH461865.07FU(0.0600)	+	d:Fungi
Otu2239	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Leotiomycetes(1.0000),o:Helotiales(1.0000)	+	d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales
Otu2247	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Tremellomycetes(0.0400),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu2250	d:Fungi(1.0000),p:Chytridiomycota(0.8400)	+	d:Fungi,p:Chytridiomycota
Otu2238	d:Fungi(1.0000),p:Ascomycota(0.9800),c:Dothideomycetes(0.4300),o:Capnodiales(0.4200),f:Teratosphaeriaceae(0.1600),g:Devriesia(0.1600)	+	d:Fungi,p:Ascomycota
Otu2245	d:Fungi(1.0000),p:Ascomycota(0.7400),c:Dothideomycetes(0.2600),o:Pleosporales(0.1900),f:Orbiliaceae(0.0600),g:Lecania(0.0600),s:Symbiotaphrina_kochii_SH021199.07FU(0.0200)	+	d:Fungi
Otu2251	d:Fungi(1.0000),p:Ascomycota(0.9600),c:Dothideomycetes(0.9200),o:Pleosporales(0.8900),f:Pleosporaceae(0.0800),g:Neosulcatispora(0.0400),s:Hazslinszkyomyces_aloes_SH022621.07FU(0.0100)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
Otu2243	d:Fungi(1.0000),p:Basidiomycota(0.1200),c:Agaricomycetes(0.1000),o:Glomerales(0.0600),f:Glomeraceae(0.0600),g:Inocybe(0.0400),s:Septoglomus_jasnowskae_SH212920.07FU(0.0100)	+	d:Fungi
Otu2254	d:Fungi(1.0000),p:Basidiomycota(0.4300),c:Agaricomycetes(0.2300),o:Agaricales(0.1400),f:Tetragoniomycetaceae(0.0800),g:Cryptotrichosporon(0.0800),s:Cryptotrichosporon_tibetense_SH533912.07FU(0.0800)	+	d:Fungi
Otu2255	d:Fungi(1.0000),p:Ascomycota(0.2100),c:Agaricomycetes(0.1100),o:Symbiotaphrinales(0.0600),f:Symbiotaphrinaceae(0.0600),g:Symbiotaphrina(0.0600),s:Symbiotaphrina_kochii_SH021199.07FU(0.0400)	+	d:Fungi
Otu2249	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Agaricostilbomycetes(0.9900),o:Agaricostilbales(0.9900),f:Chionosphaeraceae(0.9900),g:Kurtzmanomyces(0.7800)	+	d:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae
Otu2258	d:Fungi(1.0000),p:Basidiomycota(0.2700),c:Glomeromycetes(0.1200),o:Diversisporales(0.0600),f:Hydnodontaceae(0.0500),g:Trechispora(0.0500),s:Diversispora_clara_SH196897.07FU(0.0500)	+	d:Fungi
Otu2246	d:Fungi(1.0000),p:Ascomycota(0.9600),c:Leotiomycetes(0.8300),o:Thelebolales(0.7600),f:Thelebolaceae(0.7600),g:Leohumicola(0.0200),s:Patinella_hyalophaea_SH215246.07FU(0.0100)	+	d:Fungi,p:Ascomycota,c:Leotiomycetes
Otu2257	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(1.0000),o:Chaetothyriales(0.9900),f:Herpotrichiellaceae(0.0200),g:Rhinocladiella(0.0200)	+	d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
Otu2252	d:Fungi(1.0000),p:Ascomycota(1.0000)	+	d:Fungi,p:Ascomycota
Otu2261	d:Fungi(1.0000),p:Chytridiomycota(1.0000),c:Rhizophlyctidomycetes(1.0000),o:Rhizophlyctidales(1.0000),f:Rhizophlyctidaceae(1.0000),g:Rhizophlyctis(1.0000),s:Rhizophlyctis_rosea_SH202563.07FU(0.9800)	+	d:Fungi,p:Chytridiomycota,c:Rhizophlyctidomycetes,o:Rhizophlyctidales,f:Rhizophlyctidaceae,g:Rhizophlyctis,s:Rhizophlyctis_rosea_SH202563.07FU
Otu2260	d:Fungi(0.9800),p:Ascomycota(0.2300),c:Agaricomycetes(0.1500),o:Agaricales(0.1000),f:Gigasporaceae(0.0800),g:Termitomyces(0.0800),s:Gigaspora_margarita_SH211700.07FU(0.0600)	+	d:Fungi
Otu2253	d:Fungi(1.0000),p:Ascomycota(0.9900),c:Dothideomycetes(0.5900),o:Pleosporales(0.5800),f:Melanommataceae(0.5800),g:Alpinaria(0.3600),s:Alpinaria_rhododendri_SH106794.07FU(0.3600)	+	d:Fungi,p:Ascomycota
Otu2263	d:Fungi(1.0000),p:Basidiomycota(0.9800),c:Agaricomycetes(0.9800),o:Agaricales(0.9800),f:Typhulaceae(0.9800),g:Typhula(0.9800),s:Typhula_variabilis_SH209642.07FU(0.9800)	+	d:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Typhulaceae,g:Typhula,s:Typhula_variabilis_SH209642.07FU
Otu2265	d:Fungi(1.0000),p:Basidiomycota(0.5200),c:Tremellomycetes(0.5000),o:Tremellales(0.5000),f:Bulleraceae(0.4600),g:Bullera(0.4600),s:Bullera_crocea_SH209709.07FU(0.4600)	+	d:Fungi
Otu2271	d:Fungi(1.0000),p:Rozellomycota(0.3100),c:Rozellomycotina_cls_Incertae_sedis(0.2700),o:GS04(0.1800),f:Acaulosporaceae(0.1700),g:Acaulospora(0.0800),s:Symbiotaphrina_kochii_SH021199.07FU(0.0600)	+	d:Fungi
Otu2256	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Tremellomycetes(0.0500),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu2259	d:Fungi(1.0000),p:Ascomycota(0.8400),c:Sordariomycetes(0.7900),o:Hypocreales(0.4900),f:Bionectriaceae(0.1800),g:Geosmithia(0.0800),s:Stromatonectria_caraganae_SH192543.07FU(0.0800)	+	d:Fungi,p:Ascomycota
Otu2270	d:Fungi(1.0000),p:Ascomycota(0.4200),c:Agaricomycetes(0.3000),o:Chaetothyriales(0.1400),f:Russulaceae(0.1000),g:Russula(0.0600),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0300)	+	d:Fungi
Otu2266	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Xylariales(1.0000),f:Diatrypaceae(1.0000),g:Diatrype(1.0000),s:Diatrype_stigma_SH195928.07FU(1.0000)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae,g:Diatrype,s:Diatrype_stigma_SH195928.07FU
Otu2262	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Lecanoromycetes(1.0000),o:Lecanorales(0.9900),f:Ramalinaceae(0.9900),g:Lecania(0.9900),s:Lecania_naegelii_SH205637.07FU(0.9900)	+	d:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Lecania,s:Lecania_naegelii_SH205637.07FU
Otu2272	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Tremellomycetes(0.0400),o:Holtermanniales(0.0300),f:Holtermanniales_fam_Incertae_sedis(0.0300),g:Holtermanniella(0.0300),s:Holtermanniella_takashimae_SH190741.07FU(0.0300)	+	d:Fungi,p:Basidiomycota
Otu2267	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Capnodiales(1.0000),f:Mycosphaerellaceae(1.0000),g:Passalora(0.8200),s:Passalora_californica_SH116565.07FU(0.3900)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Mycosphaerellaceae,g:Passalora
Otu2268	d:Fungi(1.0000),p:Ascomycota(0.2900),c:Eurotiomycetes(0.2400),o:Chaetothyriales(0.2400),f:Herpotrichiellaceae(0.2400),g:Coniosporium(0.2400),s:Coniosporium_apollinis_SH186600.07FU(0.0800)	+	d:Fungi
Otu2264	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.0200),o:Holtermanniales(0.0100),f:Holtermanniales_fam_Incertae_sedis(0.0100),g:Holtermanniella(0.0100),s:Holtermanniella_takashimae_SH190741.07FU(0.0100)	+	d:Fungi,p:Basidiomycota
Otu2275	d:Fungi(0.9900),p:Basidiomycota(0.3900),c:Agaricomycetes(0.3500),o:Agaricales(0.1800),f:Cortinariaceae(0.0500),g:Cortinarius(0.0500),s:Cortinarius_glaucopus_SH521545.07FU(0.0400)	+	d:Fungi
Otu2276	d:Fungi(1.0000),p:Basidiomycota(0.2700),c:Agaricomycetes(0.2300),o:Glomerales(0.1300),f:Glomeraceae(0.1300),g:Symbiotaphrina(0.1100),s:Symbiotaphrina_kochii_SH021199.07FU(0.0800)	+	d:Fungi
Otu2278	d:Fungi(1.0000),p:Basidiomycota(0.0100),c:Pucciniomycetes(0.0100),o:Pucciniales(0.0100),f:Pucciniaceae(0.0100),g:Puccorchidium(0.0100),s:Puccorchidium_polyalthiae_SH007395.07FU(0.0100)	+	d:Fungi
Otu2269	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Capnodiales(1.0000),f:Cladosporiaceae(0.0600),g:Rachicladosporium(0.0600),s:Rachicladosporium_antarcticum_SH205925.07FU(0.0300)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales
Otu2280	d:Fungi(1.0000),p:Ascomycota(0.0400),c:Leotiomycetes(0.0400),o:Helotiales(0.0400),f:Dermateaceae(0.0400),g:Calloria(0.0400),s:Calloria_urticae_SH529064.07FU(0.0400)	+	d:Fungi
Otu2274	d:Fungi(1.0000),p:Chytridiomycota(0.0200),c:Glomeromycetes(0.0100),o:Rhizophydiales(0.0100),f:Gigasporaceae(0.0100),g:Gigaspora(0.0100),s:Gigaspora_margarita_SH630873.07FU(0.0100)	+	d:Fungi
Otu2277	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(1.0000),o:Tremellales(1.0000),f:Tremellaceae(0.5400),g:Cryptococcus(0.5400),s:Cryptococcus_frias_SH205078.07FU(0.5400)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales
Otu2282	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Orbiliomycetes(1.0000),o:Orbiliales(1.0000),f:Orbiliaceae(0.9200),g:Orbilia(0.8900),s:Orbilia_carpoboloides_SH533904.07FU(0.1400)	+	d:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Orbilia
Otu2279	d:Fungi(1.0000),p:Ascomycota(0.6300),c:Sordariomycetes(0.6300),o:Sordariales(0.6300),f:Lasiosphaeriaceae(0.5900),g:Schizothecium(0.0200),s:Schizothecium_glutinans_SH201189.07FU(0.0100)	+	d:Fungi
Otu2284	d:Fungi(0.9900),p:Ascomycota(0.7700),c:Eurotiomycetes(0.2300),o:Chaetothyriales(0.1300),f:Symbiotaphrinaceae(0.0700),g:Symbiotaphrina(0.0700),s:Symbiotaphrina_kochii_SH021199.07FU(0.0600)	+	d:Fungi
Otu2286	d:Fungi(1.0000),p:Olpidiomycota(0.2500),c:Olpidiomycetes(0.2500),o:Olpidiales(0.2500),f:Olpidiaceae(0.2400),g:Olpidium(0.2400),s:Olpidium_brassicae_SH194417.07FU(0.2400)	+	d:Fungi
Otu2273	d:Fungi(1.0000),p:Mortierellomycota(0.8100),c:Mortierellomycetes(0.7800),o:Mortierellales(0.7800),f:Mortierellaceae(0.6000),g:Mortierella(0.6000),s:Mortierella_hyalina_SH180123.07FU(0.1200)	+	d:Fungi,p:Mortierellomycota
Otu2283	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Tremellomycetes(0.9700),o:Tremellales(0.9600),f:Bulleribasidiaceae(0.9600),g:Dioszegia(0.9600),s:Dioszegia_rishiriensis_SH209719.07FU(0.9600)	+	d:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Dioszegia,s:Dioszegia_rishiriensis_SH209719.07FU
Otu2281	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Tremellomycetes(0.0400),o:Holtermanniales(0.0200),f:Holtermanniales_fam_Incertae_sedis(0.0200),g:Holtermanniella(0.0200),s:Holtermanniella_takashimae_SH190741.07FU(0.0200)	+	d:Fungi,p:Basidiomycota
Otu2291	d:Fungi(1.0000),p:Chytridiomycota(0.7700),c:Lobulomycetes(0.0700),o:Lobulomycetales(0.0700),f:Lobulomycetaceae(0.0700),g:Clydaea(0.0500),s:Synchytrium_papillatum_SH487289.07FU(0.0100)	+	d:Fungi
Otu2288	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(0.8500),o:Capnodiales(0.8500),f:Cladosporiaceae(0.8500),g:Verrucocladosporium(0.0900),s:Verrucocladosporium_dirinae_SH202303.07FU(0.0900)	+	d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae
Otu2290	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(0.8100),o:Lulworthiales(0.8100),f:Lulworthiaceae(0.8100),g:Zalerion(0.8100),s:Zalerion_arboricola_SH206524.07FU(0.8100)	+	d:Fungi,p:Ascomycota,c:Sordariomycetes,o:Lulworthiales,f:Lulworthiaceae,g:Zalerion,s:Zalerion_arboricola_SH206524.07FU
Otu2292	d:Fungi(1.0000),p:Ascomycota(0.7900),c:Eurotiomycetes(0.4600),o:Verrucariales(0.4400),f:Verrucariaceae(0.3900),g:Symbiotaphrina(0.2000),s:Symbiotaphrina_kochii_SH021199.07FU(0.1400)	+	d:Fungi
